,subject,image_id,right,picture_t,sent_t,exist_object,age,sex,object_num,object_person_num,sent_len,target Area Proportion
953,20,19,True,869.0,898.0,False,24,male,8,4,8,
954,20,20,False,2201.0,1498.0,True,24,male,19,4,13,0.06712355335771276
955,20,21,True,824.0,742.0,True,24,male,4,2,4,0.17563542583626757
956,20,22,True,860.0,583.0,True,24,male,5,2,7,0.11650467050209203
957,20,23,True,756.0,732.0,True,24,male,3,2,4,0.30480195866666654
958,20,24,True,6841.0,5072.0,False,24,male,7,4,21,
959,20,25,True,3045.0,1223.0,True,24,male,7,4,9,0.06720385783450704
960,20,26,True,1088.0,617.0,True,24,male,11,7,6,0.16774556041422714
961,20,27,True,1029.0,908.0,True,24,male,8,5,5,0.044512580729166674
962,20,28,True,1479.0,838.0,False,24,male,7,3,7,
963,20,29,True,1734.0,2011.0,True,24,male,13,11,13,0.08386176215277776
964,20,30,True,1484.0,563.0,False,24,male,19,18,15,
965,20,31,True,852.0,759.0,False,24,male,8,7,8,
966,20,32,True,1050.0,536.0,True,24,male,4,2,7,0.11873057682291664
967,20,33,True,1119.0,653.0,False,24,male,4,2,5,
968,20,34,True,1132.0,632.0,False,24,male,4,2,11,
969,20,35,True,2483.0,620.0,True,24,male,7,2,4,0.05901558533333333
970,20,36,True,1618.0,1025.0,True,24,male,10,9,10,0.024807356567382803
971,20,37,True,1947.0,476.0,False,24,male,5,2,8,
972,20,38,True,1974.0,528.0,True,24,male,5,2,4,0.19203041941754695
973,20,39,True,847.0,906.0,True,24,male,6,3,4,0.06790933494373781
974,20,40,True,1619.0,586.0,False,24,male,8,7,2,
975,20,41,False,7579.0,582.0,False,24,male,18,13,5,
976,20,42,True,1947.0,609.0,True,24,male,5,3,8,0.13581856204156473
977,20,43,True,1505.0,511.0,True,24,male,16,8,9,0.12506303613281247
978,20,44,True,1078.0,805.0,True,24,male,5,4,7,0.23060029333333337
979,20,45,False,1679.0,1219.0,True,24,male,9,4,4,0.07582185638142522
980,20,46,True,864.0,579.0,True,24,male,7,3,4,0.08358820003531073
981,20,47,True,2001.0,593.0,False,24,male,2,2,7,
982,20,48,True,2205.0,1254.0,False,24,male,3,2,12,
983,20,49,True,1362.0,526.0,False,24,male,4,2,5,
984,20,50,True,828.0,751.0,False,24,male,5,2,12,
985,20,51,True,863.0,939.0,False,24,male,17,6,12,
986,20,52,True,1278.0,711.0,False,24,male,6,2,2,
987,20,53,True,1100.0,546.0,True,24,male,3,2,4,0.1788240727968096
988,20,54,True,885.0,799.0,False,24,male,5,2,11,
989,20,55,True,4958.0,573.0,True,24,male,24,8,9,0.06307643112470518
990,20,56,True,755.0,575.0,False,24,male,6,3,2,
991,20,57,True,1811.0,644.0,True,24,male,7,2,11,0.051636123276115005
992,20,58,True,804.0,431.0,False,24,male,3,3,8,
993,20,59,True,1262.0,636.0,True,24,male,6,3,8,0.03906984252354788
994,20,60,True,2134.0,630.0,False,24,male,4,4,12,
995,20,61,True,1368.0,1853.0,False,24,male,5,4,10,
996,20,62,True,918.0,692.0,True,24,male,9,4,8,0.2083508837890625
997,20,63,False,2173.0,671.0,False,24,male,11,2,15,
998,20,64,True,1013.0,783.0,False,24,male,20,9,6,
999,20,65,True,863.0,584.0,False,24,male,4,2,11,
1000,20,66,True,1983.0,909.0,True,24,male,5,3,5,0.24814582480000003
1001,20,67,True,1237.0,702.0,True,24,male,12,8,8,0.17004618522135412
1002,20,68,False,1089.0,496.0,False,24,male,10,3,7,
1003,20,69,True,1229.0,901.0,False,24,male,11,10,12,
1004,20,70,False,1300.0,642.0,False,24,male,12,2,14,
1005,20,71,True,1006.0,633.0,False,24,male,7,4,8,
1006,20,72,True,845.0,1785.0,False,24,male,3,2,20,
1007,20,73,True,1513.0,655.0,True,24,male,6,3,2,0.04552086101541994
1008,20,74,False,3265.0,741.0,True,24,male,9,7,10,0.042352121267564394
1009,20,75,False,4606.0,892.0,False,24,male,5,5,7,
1010,20,76,True,1131.0,1025.0,True,24,male,7,3,5,0.14747116746115818
1011,20,77,True,2328.0,606.0,True,24,male,3,2,8,0.07533957112630209
1012,20,78,True,3285.0,465.0,False,24,male,10,8,7,
1013,20,79,False,2460.0,599.0,False,24,male,10,5,12,
1014,20,80,True,886.0,539.0,True,24,male,4,2,2,0.22994266009221312
1015,20,81,False,2255.0,450.0,False,24,male,12,11,8,
1016,20,82,True,1397.0,593.0,True,24,male,5,2,4,0.05136393662177986
1017,20,83,True,800.0,612.0,False,24,male,15,12,10,
1018,20,84,True,894.0,586.0,True,24,male,5,2,5,0.07433707447562357
1019,20,85,False,1998.0,848.0,True,24,male,7,2,10,0.10330699055989583
1020,20,86,True,1355.0,556.0,False,24,male,13,6,9,
1021,20,87,True,1412.0,802.0,True,24,male,13,11,12,0.18816536738875886
1022,20,88,True,809.0,837.0,False,24,male,12,4,5,
1023,20,89,True,861.0,499.0,True,24,male,15,13,5,0.08290406726726725
1024,20,90,True,2593.0,653.0,False,24,male,2,1,9,
1025,20,91,False,1016.0,582.0,True,24,male,7,3,8,0.24057339249121773
1026,20,92,True,1038.0,552.0,False,24,male,8,7,2,
1027,20,93,False,5197.0,1652.0,False,24,male,16,10,6,
1028,20,94,True,2395.0,547.0,False,24,male,15,11,3,
1029,20,95,True,2529.0,1144.0,True,24,male,16,5,14,0.04280135349264706
1030,20,96,False,1177.0,830.0,True,24,male,13,4,8,0.0455782176724138
1031,20,97,True,920.0,607.0,False,24,male,9,8,5,
1032,20,98,True,1103.0,498.0,False,24,male,9,3,7,
1033,20,99,True,2568.0,563.0,True,24,male,7,4,4,0.09411799454771663
1034,21,0,True,913.0,3824.0,True,23,male,6,2,6,0.07933554077148436
1035,21,1,True,944.0,731.0,True,23,male,4,2,4,0.16137969481850117
1036,21,2,True,1467.0,459.0,True,23,male,7,6,3,0.05680589225260416
1037,21,3,True,1147.0,493.0,True,23,male,7,5,6,0.05593743021051255
1038,21,4,True,1320.0,867.0,True,23,male,10,5,3,0.09158368141138498
1039,21,5,True,780.0,596.0,True,23,male,3,2,4,0.05937824465224667
1040,21,6,True,1399.0,659.0,True,23,male,33,9,9,0.0558711852737467
1041,21,7,True,1738.0,727.0,False,23,male,13,12,10,
1042,21,8,True,1378.0,1028.0,False,23,male,3,2,3,
1043,21,9,True,1039.0,682.0,False,23,male,6,3,8,
1044,21,10,True,1429.0,440.0,True,23,male,23,12,8,0.047453544319705096
1045,21,11,True,972.0,247.0,False,23,male,9,3,4,
1046,21,12,True,846.0,558.0,False,23,male,16,14,3,
1047,21,13,True,1449.0,267.0,True,23,male,4,3,3,0.12236929339871193
1048,21,14,True,1101.0,684.0,False,23,male,8,2,2,
1049,21,15,True,1031.0,501.0,True,23,male,5,3,3,0.10150235234215885
1050,21,16,True,1057.0,662.0,True,23,male,4,2,4,0.05243384000651042
1051,21,17,True,1222.0,1657.0,False,23,male,12,11,7,
1052,21,18,True,1121.0,485.0,False,23,male,7,4,2,
1053,21,19,True,1323.0,503.0,False,23,male,8,4,8,
1054,21,20,True,1746.0,811.0,True,23,male,19,4,13,0.06712355335771276
1055,21,21,True,778.0,477.0,True,23,male,4,2,4,0.17563542583626757
1056,21,22,True,1023.0,552.0,True,23,male,5,2,7,0.11650467050209203
1057,21,23,True,856.0,762.0,True,23,male,3,2,4,0.30480195866666654
1058,21,24,True,2856.0,295.0,False,23,male,7,4,21,
1059,21,25,True,1260.0,773.0,True,23,male,7,4,9,0.06720385783450704
1060,21,26,False,832.0,451.0,True,23,male,11,7,6,0.16774556041422714
1061,21,27,True,1171.0,650.0,True,23,male,8,5,5,0.044512580729166674
1062,21,28,True,1001.0,454.0,False,23,male,7,3,7,
1063,21,29,True,1338.0,1078.0,True,23,male,13,11,13,0.08386176215277776
1064,21,30,True,1565.0,838.0,False,23,male,19,18,15,
1065,21,31,True,1005.0,962.0,False,23,male,8,7,8,
1066,21,32,True,1180.0,615.0,True,23,male,4,2,7,0.11873057682291664
1067,21,33,True,828.0,597.0,False,23,male,4,2,5,
1068,21,34,True,1059.0,1480.0,False,23,male,4,2,11,
1069,21,35,True,2766.0,491.0,True,23,male,7,2,4,0.05901558533333333
1070,21,36,True,1815.0,935.0,True,23,male,10,9,10,0.024807356567382803
1071,21,37,True,1370.0,476.0,False,23,male,5,2,8,
1072,21,38,True,1088.0,628.0,True,23,male,5,2,4,0.19203041941754695
1073,21,39,True,1529.0,503.0,True,23,male,6,3,4,0.06790933494373781
1074,21,40,True,1007.0,416.0,False,23,male,8,7,2,
1075,21,41,True,1085.0,563.0,False,23,male,18,13,5,
1076,21,42,False,1302.0,785.0,True,23,male,5,3,8,0.13581856204156473
1077,21,43,True,2141.0,996.0,True,23,male,16,8,9,0.12506303613281247
1078,21,44,True,1459.0,776.0,True,23,male,5,4,7,0.23060029333333337
1079,21,45,True,1198.0,494.0,True,23,male,9,4,4,0.07582185638142522
1080,21,46,True,1168.0,496.0,True,23,male,7,3,4,0.08358820003531073
1081,21,47,True,2197.0,756.0,False,23,male,2,2,7,
1082,21,48,True,1643.0,891.0,False,23,male,3,2,12,
1083,21,49,True,3550.0,647.0,False,23,male,4,2,5,
1084,21,50,True,894.0,1681.0,False,23,male,5,2,12,
1085,21,51,True,652.0,3764.0,False,23,male,17,6,12,
1086,21,52,True,927.0,585.0,False,23,male,6,2,2,
1087,21,53,True,1532.0,479.0,True,23,male,3,2,4,0.1788240727968096
1088,21,54,True,973.0,413.0,False,23,male,5,2,11,
1089,21,55,True,1789.0,770.0,True,23,male,24,8,9,0.06307643112470518
1090,21,56,True,618.0,665.0,False,23,male,6,3,2,
1091,21,57,True,3158.0,781.0,True,23,male,7,2,11,0.051636123276115005
1092,21,58,True,783.0,707.0,False,23,male,3,3,8,
1093,21,59,True,2099.0,646.0,True,23,male,6,3,8,0.03906984252354788
1094,21,60,True,1996.0,440.0,False,23,male,4,4,12,
1095,21,61,True,1088.0,698.0,False,23,male,5,4,10,
1096,21,62,False,2454.0,643.0,True,23,male,9,4,8,0.2083508837890625
1097,21,63,True,1032.0,2207.0,False,23,male,11,2,15,
1098,21,64,True,1257.0,569.0,False,23,male,20,9,6,
1099,21,65,True,2200.0,885.0,False,23,male,4,2,11,
1100,21,66,True,1205.0,682.0,True,23,male,5,3,5,0.24814582480000003
1101,21,67,True,1518.0,564.0,True,23,male,12,8,8,0.17004618522135412
1102,21,68,True,2549.0,523.0,False,23,male,10,3,7,
1103,21,69,True,1553.0,2191.0,False,23,male,11,10,12,
1104,21,70,True,1313.0,1766.0,False,23,male,12,2,14,
1105,21,71,True,2648.0,688.0,False,23,male,7,4,8,
1106,21,72,True,1251.0,5062.0,False,23,male,3,2,20,
1107,21,73,True,3747.0,688.0,True,23,male,6,3,2,0.04552086101541994
1108,21,74,True,2158.0,2652.0,True,23,male,9,7,10,0.042352121267564394
1109,21,75,True,6067.0,808.0,False,23,male,5,5,7,
1110,21,76,True,1448.0,611.0,True,23,male,7,3,5,0.14747116746115818
1111,21,77,True,1388.0,586.0,True,23,male,3,2,8,0.07533957112630209
1112,21,78,True,2677.0,727.0,False,23,male,10,8,7,
1113,21,79,True,1896.0,1591.0,False,23,male,10,5,12,
1114,21,80,True,901.0,699.0,True,23,male,4,2,2,0.22994266009221312
1115,21,81,True,2782.0,496.0,False,23,male,12,11,8,
1116,21,82,True,1217.0,781.0,True,23,male,5,2,4,0.05136393662177986
1117,21,83,True,845.0,841.0,False,23,male,15,12,10,
1118,21,84,True,1472.0,555.0,True,23,male,5,2,5,0.07433707447562357
1119,21,85,True,1095.0,918.0,True,23,male,7,2,10,0.10330699055989583
1120,21,86,True,1624.0,504.0,False,23,male,13,6,9,
1121,21,87,True,2062.0,1285.0,True,23,male,13,11,12,0.18816536738875886
1122,21,88,True,1132.0,464.0,False,23,male,12,4,5,
1123,21,89,True,2232.0,543.0,True,23,male,15,13,5,0.08290406726726725
1124,21,90,True,774.0,520.0,False,23,male,2,1,9,
1125,21,91,True,1102.0,1046.0,True,23,male,7,3,8,0.24057339249121773
1126,21,92,True,1842.0,526.0,False,23,male,8,7,2,
1127,21,93,True,1119.0,691.0,False,23,male,16,10,6,
1128,21,94,True,920.0,671.0,False,23,male,15,11,3,
1129,21,95,True,2263.0,2220.0,True,23,male,16,5,14,0.04280135349264706
1130,21,96,True,2479.0,1889.0,True,23,male,13,4,8,0.0455782176724138
1131,21,97,True,814.0,723.0,False,23,male,9,8,5,
1132,21,98,True,948.0,688.0,False,23,male,9,3,7,
1133,21,99,True,2536.0,555.0,True,23,male,7,4,4,0.09411799454771663
1134,22,0,True,1885.0,1061.0,True,23,male,6,2,6,0.07933554077148436
1135,22,1,True,891.0,1101.0,True,23,male,4,2,4,0.16137969481850117
1136,22,2,True,1840.0,933.0,True,23,male,7,6,3,0.05680589225260416
1137,22,3,True,1427.0,1009.0,True,23,male,7,5,6,0.05593743021051255
1138,22,4,True,1099.0,884.0,True,23,male,10,5,3,0.09158368141138498
1139,22,5,True,1190.0,803.0,True,23,male,3,2,4,0.05937824465224667
1140,22,6,False,4830.0,903.0,True,23,male,33,9,9,0.0558711852737467
1141,22,7,True,4609.0,880.0,False,23,male,13,12,10,
1142,22,8,True,3362.0,823.0,False,23,male,3,2,3,
1143,22,9,True,1505.0,960.0,False,23,male,6,3,8,
1144,22,10,True,5415.0,773.0,True,23,male,23,12,8,0.047453544319705096
1145,22,11,True,1515.0,904.0,False,23,male,9,3,4,
1146,22,12,True,1126.0,746.0,False,23,male,16,14,3,
1147,22,13,True,1666.0,774.0,True,23,male,4,3,3,0.12236929339871193
1148,22,14,True,1857.0,840.0,False,23,male,8,2,2,
1149,22,15,True,2171.0,706.0,True,23,male,5,3,3,0.10150235234215885
1150,22,16,False,1009.0,745.0,True,23,male,4,2,4,0.05243384000651042
1151,22,17,True,1408.0,736.0,False,23,male,12,11,7,
1152,22,18,True,2751.0,725.0,False,23,male,7,4,2,
1153,22,19,True,8286.0,1006.0,False,23,male,8,4,8,
1154,22,20,False,2509.0,891.0,True,23,male,19,4,13,0.06712355335771276
1155,22,21,True,1315.0,710.0,True,23,male,4,2,4,0.17563542583626757
1156,22,22,False,1777.0,777.0,True,23,male,5,2,7,0.11650467050209203
1157,22,23,True,1429.0,1024.0,True,23,male,3,2,4,0.30480195866666654
1158,22,24,False,1542.0,734.0,False,23,male,7,4,21,
1159,22,25,True,2091.0,734.0,True,23,male,7,4,9,0.06720385783450704
1160,22,26,True,1604.0,947.0,True,23,male,11,7,6,0.16774556041422714
1161,22,27,True,1020.0,722.0,True,23,male,8,5,5,0.044512580729166674
1162,22,28,True,1073.0,797.0,False,23,male,7,3,7,
1163,22,29,True,1266.0,789.0,True,23,male,13,11,13,0.08386176215277776
1164,22,30,True,4969.0,1041.0,False,23,male,19,18,15,
1165,22,31,True,2101.0,763.0,False,23,male,8,7,8,
1166,22,32,True,775.0,808.0,True,23,male,4,2,7,0.11873057682291664
1167,22,33,True,1210.0,734.0,False,23,male,4,2,5,
1168,22,34,True,2632.0,769.0,False,23,male,4,2,11,
1169,22,35,True,1527.0,860.0,True,23,male,7,2,4,0.05901558533333333
1170,22,36,True,1572.0,946.0,True,23,male,10,9,10,0.024807356567382803
1171,22,37,True,2075.0,753.0,False,23,male,5,2,8,
1172,22,38,True,1758.0,731.0,True,23,male,5,2,4,0.19203041941754695
1173,22,39,True,921.0,680.0,True,23,male,6,3,4,0.06790933494373781
1174,22,40,True,1327.0,653.0,False,23,male,8,7,2,
1175,22,41,False,4489.0,779.0,False,23,male,18,13,5,
1176,22,42,False,751.0,782.0,True,23,male,5,3,8,0.13581856204156473
1177,22,43,True,868.0,668.0,True,23,male,16,8,9,0.12506303613281247
1178,22,44,True,1168.0,838.0,True,23,male,5,4,7,0.23060029333333337
1179,22,45,True,797.0,890.0,True,23,male,9,4,4,0.07582185638142522
1180,22,46,True,672.0,632.0,True,23,male,7,3,4,0.08358820003531073
1181,22,47,True,3464.0,756.0,False,23,male,2,2,7,
1182,22,48,True,1579.0,843.0,False,23,male,3,2,12,
1183,22,49,True,1715.0,795.0,False,23,male,4,2,5,
1184,22,50,True,2362.0,951.0,False,23,male,5,2,12,
1185,22,51,True,1256.0,1585.0,False,23,male,17,6,12,
1186,22,52,True,2400.0,599.0,False,23,male,6,2,2,
1187,22,53,True,942.0,800.0,True,23,male,3,2,4,0.1788240727968096
1188,22,54,True,1235.0,845.0,False,23,male,5,2,11,
1189,22,55,True,1126.0,541.0,True,23,male,24,8,9,0.06307643112470518
1190,22,56,True,988.0,666.0,False,23,male,6,3,2,
1191,22,57,False,2161.0,1650.0,True,23,male,7,2,11,0.051636123276115005
1192,22,58,True,1295.0,726.0,False,23,male,3,3,8,
1193,22,59,True,1068.0,720.0,True,23,male,6,3,8,0.03906984252354788
1194,22,60,True,1644.0,1402.0,False,23,male,4,4,12,
1195,22,61,True,2551.0,667.0,False,23,male,5,4,10,
1196,22,62,True,855.0,668.0,True,23,male,9,4,8,0.2083508837890625
1197,23,0,True,1164.0,862.0,True,22,male,6,2,6,0.07933554077148436
1198,23,1,True,1232.0,1541.0,True,22,male,4,2,4,0.16137969481850117
1199,23,2,True,1066.0,1042.0,True,22,male,7,6,3,0.05680589225260416
1200,23,3,True,1104.0,1570.0,True,22,male,7,5,6,0.05593743021051255
1201,23,4,True,2695.0,938.0,True,22,male,10,5,3,0.09158368141138498
1202,23,5,True,1068.0,904.0,True,22,male,3,2,4,0.05937824465224667
1203,23,6,False,6865.0,4050.0,True,22,male,33,9,9,0.0558711852737467
1204,23,7,True,8319.0,2336.0,False,22,male,13,12,10,
1205,23,8,True,2786.0,1659.0,False,22,male,3,2,3,
1206,23,9,True,3047.0,2010.0,False,22,male,6,3,8,
1207,23,10,True,4068.0,2026.0,True,22,male,23,12,8,0.047453544319705096
1208,23,11,True,1822.0,2244.0,False,22,male,9,3,4,
1209,23,12,True,2031.0,773.0,False,22,male,16,14,3,
1210,23,13,True,1790.0,873.0,True,22,male,4,3,3,0.12236929339871193
1211,23,14,True,1144.0,794.0,False,22,male,8,2,2,
1212,23,15,True,1449.0,1031.0,True,22,male,5,3,3,0.10150235234215885
1213,23,16,True,1311.0,768.0,True,22,male,4,2,4,0.05243384000651042
1214,23,17,True,1589.0,1074.0,False,22,male,12,11,7,
1215,23,18,True,2285.0,806.0,False,22,male,7,4,2,
1216,23,19,True,2690.0,1181.0,False,22,male,8,4,8,
1217,23,20,True,7529.0,2355.0,True,22,male,19,4,13,0.06712355335771276
1218,23,21,True,708.0,1195.0,True,22,male,4,2,4,0.17563542583626757
1219,23,23,True,683.0,832.0,True,22,male,3,2,4,0.30480195866666654
1220,23,24,False,9016.0,7112.0,False,22,male,7,4,21,
1221,23,25,True,2842.0,1189.0,True,22,male,7,4,9,0.06720385783450704
1222,23,26,True,1163.0,1701.0,True,22,male,11,7,6,0.16774556041422714
1223,23,27,True,1009.0,998.0,True,22,male,8,5,5,0.044512580729166674
1224,23,28,True,1133.0,1061.0,False,22,male,7,3,7,
1225,23,29,True,7003.0,3871.0,True,22,male,13,11,13,0.08386176215277776
1226,23,30,True,3283.0,5398.0,False,22,male,19,18,15,
1227,23,31,True,1474.0,2488.0,False,22,male,8,7,8,
1228,23,32,True,1298.0,1129.0,True,22,male,4,2,7,0.11873057682291664
1229,23,33,True,1026.0,866.0,False,22,male,4,2,5,
1230,23,34,True,2476.0,2384.0,False,22,male,4,2,11,
1231,23,35,True,1380.0,888.0,True,22,male,7,2,4,0.05901558533333333
1232,23,36,True,2936.0,2456.0,True,22,male,10,9,10,0.024807356567382803
1233,23,37,True,2486.0,2016.0,False,22,male,5,2,8,
1234,23,38,True,1714.0,1143.0,True,22,male,5,2,4,0.19203041941754695
1235,23,39,True,1152.0,1403.0,True,22,male,6,3,4,0.06790933494373781
1236,23,40,True,1536.0,974.0,False,22,male,8,7,2,
1237,23,41,True,8565.0,1127.0,False,22,male,18,13,5,
1238,23,42,False,1055.0,1823.0,True,22,male,5,3,8,0.13581856204156473
1239,23,43,True,3114.0,2894.0,True,22,male,16,8,9,0.12506303613281247
1240,23,44,True,4535.0,1399.0,True,22,male,5,4,7,0.23060029333333337
1241,23,45,True,832.0,827.0,True,22,male,9,4,4,0.07582185638142522
1242,23,46,True,837.0,897.0,True,22,male,7,3,4,0.08358820003531073
1243,23,47,True,1855.0,929.0,False,22,male,2,2,7,
1244,23,48,False,1464.0,6164.0,False,22,male,3,2,12,
1245,23,49,True,4800.0,879.0,False,22,male,4,2,5,
1246,23,50,True,1269.0,6967.0,False,22,male,5,2,12,
1247,23,51,True,3455.0,2322.0,False,22,male,17,6,12,
1248,23,52,True,1335.0,862.0,False,22,male,6,2,2,
1249,23,53,True,1204.0,917.0,True,22,male,3,2,4,0.1788240727968096
1250,23,54,True,1950.0,2113.0,False,22,male,5,2,11,
1251,23,55,True,4773.0,3303.0,True,22,male,24,8,9,0.06307643112470518
1252,23,56,True,866.0,810.0,False,22,male,6,3,2,
1253,23,57,True,1690.0,7782.0,True,22,male,7,2,11,0.051636123276115005
1254,23,58,True,1189.0,3194.0,False,22,male,3,3,8,
1255,23,59,True,1045.0,1434.0,True,22,male,6,3,8,0.03906984252354788
1256,23,60,True,1459.0,2178.0,False,22,male,4,4,12,
1257,23,61,True,693.0,1077.0,False,22,male,5,4,10,
1258,23,62,True,1230.0,2683.0,True,22,male,9,4,8,0.2083508837890625
1259,23,63,True,4942.0,8749.0,False,22,male,11,2,15,
1260,23,64,True,855.0,1053.0,False,22,male,20,9,6,
1261,23,65,True,1404.0,2357.0,False,22,male,4,2,11,
1262,23,66,True,830.0,919.0,True,22,male,5,3,5,0.24814582480000003
1263,23,67,True,890.0,1042.0,True,22,male,12,8,8,0.17004618522135412
1264,23,68,False,1503.0,1450.0,False,22,male,10,3,7,
1265,23,69,True,2923.0,3736.0,False,22,male,11,10,12,
1266,23,70,True,2270.0,4007.0,False,22,male,12,2,14,
1267,23,71,True,2484.0,1726.0,False,22,male,7,4,8,
1268,23,72,True,591.0,7737.0,False,22,male,3,2,20,
