,subject,image_id,right,picture_t,sent_t,exist_object,age,sex,object_num,object_person_num,sent_len,target Area Proportion
1269,23,73,True,5272.0,743.0,True,22,male,6,3,2,0.04552086101541994
1270,23,74,True,2295.0,4915.0,True,22,male,9,7,10,0.042352121267564394
1271,23,75,False,5254.0,1547.0,False,22,male,5,5,7,
1272,23,76,True,1012.0,904.0,True,22,male,7,3,5,0.14747116746115818
1273,23,77,True,1246.0,2299.0,True,22,male,3,2,8,0.07533957112630209
1274,23,78,True,3040.0,2363.0,False,22,male,10,8,7,
1275,23,79,True,3617.0,3057.0,False,22,male,10,5,12,
1276,23,80,True,774.0,973.0,True,22,male,4,2,2,0.22994266009221312
1277,23,81,True,3540.0,3288.0,False,22,male,12,11,8,
1278,23,82,True,847.0,830.0,True,22,male,5,2,4,0.05136393662177986
1279,23,83,True,807.0,3181.0,False,22,male,15,12,10,
1280,23,84,True,936.0,962.0,True,22,male,5,2,5,0.07433707447562357
1281,23,85,True,2305.0,2246.0,True,22,male,7,2,10,0.10330699055989583
1282,23,86,True,2015.0,3104.0,False,22,male,13,6,9,
1283,23,87,True,1908.0,5781.0,True,22,male,13,11,12,0.18816536738875886
1284,23,88,True,2863.0,2270.0,False,22,male,12,4,5,
1285,23,89,True,1030.0,1132.0,True,22,male,15,13,5,0.08290406726726725
1286,23,90,True,2652.0,1399.0,False,22,male,2,1,9,
1287,23,91,True,658.0,1705.0,True,22,male,7,3,8,0.24057339249121773
1288,23,92,True,1231.0,808.0,False,22,male,8,7,2,
1289,23,93,False,2056.0,1145.0,False,22,male,16,10,6,
1290,23,94,True,1649.0,700.0,False,22,male,15,11,3,
1291,23,95,True,2520.0,4232.0,True,22,male,16,5,14,0.04280135349264706
1292,23,96,False,7210.0,1259.0,True,22,male,13,4,8,0.0455782176724138
1293,23,97,True,983.0,1107.0,False,22,male,9,8,5,
1294,23,98,True,1078.0,1996.0,False,22,male,9,3,7,
1295,23,99,True,1936.0,1765.0,True,22,male,7,4,4,0.09411799454771663
1296,24,0,True,1039.0,4156.0,True,23,male,6,2,6,0.07933554077148436
1297,24,1,True,710.0,3382.0,True,23,male,4,2,4,0.16137969481850117
1298,24,2,True,1872.0,1131.0,True,23,male,7,6,3,0.05680589225260416
1299,24,3,True,987.0,5667.0,True,23,male,7,5,6,0.05593743021051255
1300,24,4,False,1006.0,1792.0,True,23,male,10,5,3,0.09158368141138498
1301,24,5,True,511.0,982.0,True,23,male,3,2,4,0.05937824465224667
1302,24,6,True,1446.0,2652.0,True,23,male,33,9,9,0.0558711852737467
1303,24,7,True,2342.0,997.0,False,23,male,13,12,10,
1304,24,8,True,3207.0,738.0,False,23,male,3,2,3,
1305,24,9,True,968.0,1006.0,False,23,male,6,3,8,
1306,24,10,False,198.0,616.0,True,23,male,23,12,8,0.047453544319705096
1307,24,11,True,844.0,1110.0,False,23,male,9,3,4,
1308,24,12,True,789.0,486.0,False,23,male,16,14,3,
1309,24,13,False,1034.0,843.0,True,23,male,4,3,3,0.12236929339871193
1310,24,14,True,1000.0,457.0,False,23,male,8,2,2,
1311,24,15,True,1085.0,567.0,True,23,male,5,3,3,0.10150235234215885
1312,24,16,False,592.0,621.0,True,23,male,4,2,4,0.05243384000651042
1313,24,17,True,1688.0,692.0,False,23,male,12,11,7,
1314,24,18,True,1212.0,509.0,False,23,male,7,4,2,
1315,24,19,True,1163.0,890.0,False,23,male,8,4,8,
1316,24,20,True,1962.0,2601.0,True,23,male,19,4,13,0.06712355335771276
1317,24,21,True,687.0,527.0,True,23,male,4,2,4,0.17563542583626757
1318,24,22,True,920.0,415.0,True,23,male,5,2,7,0.11650467050209203
1319,24,23,True,456.0,379.0,True,23,male,3,2,4,0.30480195866666654
1320,24,24,True,3822.0,3391.0,False,23,male,7,4,21,
1321,24,25,True,1053.0,832.0,True,23,male,7,4,9,0.06720385783450704
1322,24,26,True,1055.0,540.0,True,23,male,11,7,6,0.16774556041422714
1323,24,27,True,705.0,518.0,True,23,male,8,5,5,0.044512580729166674
1324,24,28,True,905.0,569.0,False,23,male,7,3,7,
1325,24,29,True,1949.0,1406.0,True,23,male,13,11,13,0.08386176215277776
1326,24,30,True,4213.0,2660.0,False,23,male,19,18,15,
1327,24,31,True,1124.0,1086.0,False,23,male,8,7,8,
1328,24,32,True,843.0,584.0,True,23,male,4,2,7,0.11873057682291664
1329,24,33,True,1430.0,458.0,False,23,male,4,2,5,
1330,24,34,True,835.0,1177.0,False,23,male,4,2,11,
1331,24,35,True,1533.0,493.0,True,23,male,7,2,4,0.05901558533333333
1332,24,36,True,1319.0,1005.0,True,23,male,10,9,10,0.024807356567382803
1333,24,37,True,2966.0,440.0,False,23,male,5,2,8,
1334,24,38,True,677.0,483.0,True,23,male,5,2,4,0.19203041941754695
1335,24,39,False,1154.0,492.0,True,23,male,6,3,4,0.06790933494373781
1336,24,40,True,1323.0,444.0,False,23,male,8,7,2,
1337,24,41,True,5021.0,489.0,False,23,male,18,13,5,
1338,24,42,True,1439.0,697.0,True,23,male,5,3,8,0.13581856204156473
1339,24,43,True,908.0,496.0,True,23,male,16,8,9,0.12506303613281247
1340,24,44,True,1610.0,509.0,True,23,male,5,4,7,0.23060029333333337
1341,24,45,True,968.0,1080.0,True,23,male,9,4,4,0.07582185638142522
1342,24,46,True,627.0,480.0,True,23,male,7,3,4,0.08358820003531073
1343,24,47,True,1146.0,532.0,False,23,male,2,2,7,
1344,24,48,True,1791.0,1427.0,False,23,male,3,2,12,
1345,24,49,True,1192.0,599.0,False,23,male,4,2,5,
1346,24,50,True,975.0,2937.0,False,23,male,5,2,12,
1347,24,51,True,2285.0,1320.0,False,23,male,17,6,12,
1348,24,52,True,1571.0,535.0,False,23,male,6,2,2,
1349,24,53,True,1004.0,422.0,True,23,male,3,2,4,0.1788240727968096
1350,24,54,True,817.0,1384.0,False,23,male,5,2,11,
1351,24,55,True,1672.0,758.0,True,23,male,24,8,9,0.06307643112470518
1352,24,56,True,581.0,413.0,False,23,male,6,3,2,
1353,24,57,True,2445.0,3402.0,True,23,male,7,2,11,0.051636123276115005
1354,24,58,True,725.0,532.0,False,23,male,3,3,8,
1355,24,59,True,1169.0,868.0,True,23,male,6,3,8,0.03906984252354788
1356,24,60,True,1658.0,938.0,False,23,male,4,4,12,
1357,24,61,True,664.0,664.0,False,23,male,5,4,10,
1358,24,62,True,1270.0,486.0,True,23,male,9,4,8,0.2083508837890625
1359,24,63,True,7136.0,1830.0,False,23,male,11,2,15,
1360,24,64,True,982.0,625.0,False,23,male,20,9,6,
1361,24,65,True,1234.0,529.0,False,23,male,4,2,11,
1362,24,66,True,634.0,455.0,True,23,male,5,3,5,0.24814582480000003
1363,24,67,True,758.0,877.0,True,23,male,12,8,8,0.17004618522135412
1364,24,68,True,584.0,402.0,False,23,male,10,3,7,
1365,24,69,True,1616.0,1207.0,False,23,male,11,10,12,
1366,24,70,True,1580.0,1686.0,False,23,male,12,2,14,
1367,24,71,True,683.0,497.0,False,23,male,7,4,8,
1368,24,72,True,572.0,3238.0,False,23,male,3,2,20,
1369,24,73,True,2732.0,507.0,True,23,male,6,3,2,0.04552086101541994
1370,24,74,True,3515.0,2377.0,True,23,male,9,7,10,0.042352121267564394
1371,24,75,True,1795.0,555.0,False,23,male,5,5,7,
1372,24,76,True,872.0,1266.0,True,23,male,7,3,5,0.14747116746115818
1373,24,77,True,930.0,470.0,True,23,male,3,2,8,0.07533957112630209
1374,24,78,True,675.0,453.0,False,23,male,10,8,7,
1375,24,79,True,1761.0,1236.0,False,23,male,10,5,12,
1376,24,80,True,640.0,497.0,True,23,male,4,2,2,0.22994266009221312
1377,24,81,False,3143.0,473.0,False,23,male,12,11,8,
1378,24,82,True,617.0,390.0,True,23,male,5,2,4,0.05136393662177986
1379,24,83,True,1031.0,891.0,False,23,male,15,12,10,
1380,24,84,True,961.0,542.0,True,23,male,5,2,5,0.07433707447562357
1381,24,85,True,1018.0,1384.0,True,23,male,7,2,10,0.10330699055989583
1382,24,86,True,1795.0,924.0,False,23,male,13,6,9,
1383,24,87,True,826.0,5327.0,True,23,male,13,11,12,0.18816536738875886
1384,24,88,True,121.0,591.0,False,23,male,12,4,5,
1385,24,89,True,925.0,522.0,True,23,male,15,13,5,0.08290406726726725
1386,24,90,True,1034.0,1643.0,False,23,male,2,1,9,
1387,24,91,True,586.0,501.0,True,23,male,7,3,8,0.24057339249121773
1388,24,92,True,1465.0,391.0,False,23,male,8,7,2,
1389,24,93,False,3412.0,426.0,False,23,male,16,10,6,
1390,24,94,True,1329.0,426.0,False,23,male,15,11,3,
1391,24,95,True,1604.0,2290.0,True,23,male,16,5,14,0.04280135349264706
1392,24,96,False,1817.0,844.0,True,23,male,13,4,8,0.0455782176724138
1393,24,97,True,608.0,675.0,False,23,male,9,8,5,
1394,24,98,True,1096.0,744.0,False,23,male,9,3,7,
1395,24,99,True,1596.0,431.0,True,23,male,7,4,4,0.09411799454771663
1396,25,0,True,1218.0,4093.0,True,22,male,6,2,6,0.07933554077148436
1397,25,1,True,1622.0,1687.0,True,22,male,4,2,4,0.16137969481850117
1398,25,2,True,1705.0,2660.0,True,22,male,7,6,3,0.05680589225260416
1399,25,3,True,1455.0,935.0,True,22,male,7,5,6,0.05593743021051255
1400,25,4,True,1063.0,869.0,True,22,male,10,5,3,0.09158368141138498
1401,25,5,True,1034.0,755.0,True,22,male,3,2,4,0.05937824465224667
1402,25,6,False,4522.0,698.0,True,22,male,33,9,9,0.0558711852737467
1403,25,7,True,8104.0,2366.0,False,22,male,13,12,10,
1404,25,8,True,3843.0,1371.0,False,22,male,3,2,3,
1405,25,9,True,2465.0,1450.0,False,22,male,6,3,8,
1406,25,10,True,2091.0,1836.0,True,22,male,23,12,8,0.047453544319705096
1407,25,11,True,4336.0,932.0,False,22,male,9,3,4,
1408,25,12,True,1691.0,916.0,False,22,male,16,14,3,
1409,25,13,True,1420.0,865.0,True,22,male,4,3,3,0.12236929339871193
1410,25,14,True,1426.0,1082.0,False,22,male,8,2,2,
1411,25,15,True,1511.0,2096.0,True,22,male,5,3,3,0.10150235234215885
1412,25,16,True,2124.0,3670.0,True,22,male,4,2,4,0.05243384000651042
1413,25,17,True,2246.0,1944.0,False,22,male,12,11,7,
1414,25,18,True,1815.0,1981.0,False,22,male,7,4,2,
1415,25,19,True,1465.0,2003.0,False,22,male,8,4,8,
1416,25,21,True,1058.0,1091.0,True,22,male,4,2,4,0.17563542583626757
1417,25,22,True,1300.0,538.0,True,22,male,5,2,7,0.11650467050209203
1418,25,23,True,1088.0,2286.0,True,22,male,3,2,4,0.30480195866666654
1419,25,25,True,5885.0,1668.0,True,22,male,7,4,9,0.06720385783450704
1420,25,26,True,1432.0,1660.0,True,22,male,11,7,6,0.16774556041422714
1421,25,27,True,1345.0,853.0,True,22,male,8,5,5,0.044512580729166674
1422,25,28,True,1348.0,643.0,False,22,male,7,3,7,
1423,25,29,True,1229.0,1983.0,True,22,male,13,11,13,0.08386176215277776
1424,25,30,True,6562.0,4521.0,False,22,male,19,18,15,
1425,25,31,True,1726.0,1299.0,False,22,male,8,7,8,
1426,25,32,True,1642.0,874.0,True,22,male,4,2,7,0.11873057682291664
1427,25,33,True,1087.0,825.0,False,22,male,4,2,5,
1428,25,34,True,1523.0,2692.0,False,22,male,4,2,11,
1429,25,35,True,2315.0,595.0,True,22,male,7,2,4,0.05901558533333333
1430,25,36,False,3135.0,1614.0,True,22,male,10,9,10,0.024807356567382803
1431,25,37,False,5319.0,1074.0,False,22,male,5,2,8,
1432,25,38,True,1609.0,921.0,True,22,male,5,2,4,0.19203041941754695
1433,25,39,False,1479.0,934.0,True,22,male,6,3,4,0.06790933494373781
1434,25,40,True,1994.0,2073.0,False,22,male,8,7,2,
1435,25,41,False,9034.0,2104.0,False,22,male,18,13,5,
1436,25,42,True,1414.0,1523.0,True,22,male,5,3,8,0.13581856204156473
1437,25,43,True,1574.0,1308.0,True,22,male,16,8,9,0.12506303613281247
1438,25,44,True,1482.0,737.0,True,22,male,5,4,7,0.23060029333333337
1439,25,45,True,968.0,765.0,True,22,male,9,4,4,0.07582185638142522
1440,25,46,True,841.0,610.0,True,22,male,7,3,4,0.08358820003531073
1441,25,47,True,2693.0,1600.0,False,22,male,2,2,7,
1442,25,48,False,2124.0,1625.0,False,22,male,3,2,12,
1443,25,49,True,2774.0,827.0,False,22,male,4,2,5,
1444,25,50,True,1124.0,2212.0,False,22,male,5,2,12,
1445,25,51,True,1132.0,1807.0,False,22,male,17,6,12,
1446,25,52,True,2922.0,675.0,False,22,male,6,2,2,
1447,25,53,True,1088.0,1293.0,True,22,male,3,2,4,0.1788240727968096
1448,25,54,True,997.0,2011.0,False,22,male,5,2,11,
1449,25,55,True,1212.0,2275.0,True,22,male,24,8,9,0.06307643112470518
1450,25,56,True,773.0,645.0,False,22,male,6,3,2,
1451,25,57,True,2491.0,1255.0,True,22,male,7,2,11,0.051636123276115005
1452,25,58,True,1449.0,1049.0,False,22,male,3,3,8,
1453,25,59,True,1389.0,1103.0,True,22,male,6,3,8,0.03906984252354788
1454,25,60,True,2533.0,1809.0,False,22,male,4,4,12,
1455,25,61,True,2585.0,1303.0,False,22,male,5,4,10,
1456,25,62,True,1705.0,1207.0,True,22,male,9,4,8,0.2083508837890625
1457,25,63,False,5541.0,1744.0,False,22,male,11,2,15,
1458,25,64,True,1418.0,884.0,False,22,male,20,9,6,
1459,25,65,True,1441.0,1298.0,False,22,male,4,2,11,
1460,25,66,True,967.0,558.0,True,22,male,5,3,5,0.24814582480000003
1461,25,67,True,1111.0,544.0,True,22,male,12,8,8,0.17004618522135412
1462,25,68,True,1097.0,660.0,False,22,male,10,3,7,
1463,25,69,True,1657.0,2725.0,False,22,male,11,10,12,
1464,25,70,True,1441.0,1829.0,False,22,male,12,2,14,
1465,25,71,True,1859.0,783.0,False,22,male,7,4,8,
1466,25,72,True,845.0,3731.0,False,22,male,3,2,20,
1467,25,73,True,6419.0,946.0,True,22,male,6,3,2,0.04552086101541994
1468,25,74,True,3226.0,3272.0,True,22,male,9,7,10,0.042352121267564394
1469,25,75,False,8119.0,693.0,False,22,male,5,5,7,
1470,25,76,True,1389.0,1490.0,True,22,male,7,3,5,0.14747116746115818
1471,25,77,True,1166.0,768.0,True,22,male,3,2,8,0.07533957112630209
1472,25,78,True,2333.0,625.0,False,22,male,10,8,7,
1473,25,79,True,1777.0,1960.0,False,22,male,10,5,12,
1474,25,80,True,823.0,836.0,True,22,male,4,2,2,0.22994266009221312
1475,25,81,False,4692.0,819.0,False,22,male,12,11,8,
1476,25,82,True,904.0,638.0,True,22,male,5,2,4,0.05136393662177986
1477,25,83,True,1106.0,1928.0,False,22,male,15,12,10,
1478,25,84,True,844.0,821.0,True,22,male,5,2,5,0.07433707447562357
1479,25,85,True,1396.0,1595.0,True,22,male,7,2,10,0.10330699055989583
1480,25,86,True,2419.0,2203.0,False,22,male,13,6,9,
1481,25,87,True,1948.0,1642.0,True,22,male,13,11,12,0.18816536738875886
1482,25,88,True,2287.0,636.0,False,22,male,12,4,5,
1483,25,89,True,1211.0,2280.0,True,22,male,15,13,5,0.08290406726726725
1484,25,90,True,1485.0,2933.0,False,22,male,2,1,9,
1485,25,91,True,886.0,989.0,True,22,male,7,3,8,0.24057339249121773
1486,25,92,True,1481.0,530.0,False,22,male,8,7,2,
1487,25,93,False,3539.0,894.0,False,22,male,16,10,6,
1488,25,94,True,1611.0,693.0,False,22,male,15,11,3,
1489,25,95,True,1600.0,1737.0,True,22,male,16,5,14,0.04280135349264706
1490,25,96,True,2262.0,920.0,True,22,male,13,4,8,0.0455782176724138
1491,25,97,True,1249.0,614.0,False,22,male,9,8,5,
1492,25,98,True,1184.0,932.0,False,22,male,9,3,7,
1493,25,99,True,1787.0,900.0,True,22,male,7,4,4,0.09411799454771663
1494,26,0,True,1502.0,2232.0,True,25,male,6,2,6,0.07933554077148436
1495,26,1,True,749.0,2161.0,True,25,male,4,2,4,0.16137969481850117
1496,26,2,True,1471.0,2188.0,True,25,male,7,6,3,0.05680589225260416
1497,26,3,True,1215.0,1029.0,True,25,male,7,5,6,0.05593743021051255
1498,26,4,True,1221.0,1636.0,True,25,male,10,5,3,0.09158368141138498
1499,26,5,True,976.0,1145.0,True,25,male,3,2,4,0.05937824465224667
1500,26,6,True,4135.0,3660.0,True,25,male,33,9,9,0.0558711852737467
1501,26,7,True,2863.0,1472.0,False,25,male,13,12,10,
1502,26,8,True,3591.0,470.0,False,25,male,3,2,3,
1503,26,9,True,2718.0,1953.0,False,25,male,6,3,8,
1504,26,10,True,2245.0,1381.0,True,25,male,23,12,8,0.047453544319705096
1505,26,11,True,2116.0,602.0,False,25,male,9,3,4,
1506,26,12,True,2132.0,1308.0,False,25,male,16,14,3,
1507,26,13,False,1274.0,1349.0,True,25,male,4,3,3,0.12236929339871193
1508,26,14,True,2273.0,573.0,False,25,male,8,2,2,
1509,26,15,True,1938.0,1225.0,True,25,male,5,3,3,0.10150235234215885
1510,26,16,True,927.0,1059.0,True,25,male,4,2,4,0.05243384000651042
1511,26,17,True,1417.0,960.0,False,25,male,12,11,7,
1512,26,18,True,1261.0,720.0,False,25,male,7,4,2,
1513,26,19,True,1368.0,1649.0,False,25,male,8,4,8,
1514,26,20,True,2591.0,2924.0,True,25,male,19,4,13,0.06712355335771276
1515,26,21,True,903.0,844.0,True,25,male,4,2,4,0.17563542583626757
1516,26,22,True,1050.0,737.0,True,25,male,5,2,7,0.11650467050209203
1517,26,23,True,830.0,747.0,True,25,male,3,2,4,0.30480195866666654
1518,26,25,True,935.0,1763.0,True,25,male,7,4,9,0.06720385783450704
1519,26,26,True,1125.0,102.0,True,25,male,11,7,6,0.16774556041422714
1520,26,27,True,1189.0,902.0,True,25,male,8,5,5,0.044512580729166674
1521,26,28,True,1516.0,709.0,False,25,male,7,3,7,
1522,26,29,True,2386.0,2448.0,True,25,male,13,11,13,0.08386176215277776
1523,26,30,True,3329.0,2408.0,False,25,male,19,18,15,
1524,26,31,True,2080.0,2336.0,False,25,male,8,7,8,
1525,26,32,True,1558.0,1604.0,True,25,male,4,2,7,0.11873057682291664
1526,26,33,True,975.0,551.0,False,25,male,4,2,5,
1527,26,34,True,1874.0,2244.0,False,25,male,4,2,11,
1528,26,35,True,1310.0,790.0,True,25,male,7,2,4,0.05901558533333333
1529,26,36,True,2629.0,1531.0,True,25,male,10,9,10,0.024807356567382803
1530,26,37,True,1725.0,377.0,False,25,male,5,2,8,
1531,26,38,True,2091.0,782.0,True,25,male,5,2,4,0.19203041941754695
1532,26,39,False,1025.0,484.0,True,25,male,6,3,4,0.06790933494373781
1533,26,40,True,1351.0,1932.0,False,25,male,8,7,2,
1534,26,41,True,3277.0,671.0,False,25,male,18,13,5,
1535,26,42,True,2804.0,690.0,True,25,male,5,3,8,0.13581856204156473
1536,26,43,True,1617.0,1399.0,True,25,male,16,8,9,0.12506303613281247
1537,26,44,True,1439.0,631.0,True,25,male,5,4,7,0.23060029333333337
1538,26,45,True,1169.0,1175.0,True,25,male,9,4,4,0.07582185638142522
1539,26,46,True,1200.0,787.0,True,25,male,7,3,4,0.08358820003531073
1540,26,47,True,1977.0,876.0,False,25,male,2,2,7,
1541,26,48,False,2802.0,1369.0,False,25,male,3,2,12,
1542,26,49,True,2465.0,700.0,False,25,male,4,2,5,
1543,26,50,True,1760.0,1491.0,False,25,male,5,2,12,
1544,26,51,True,1387.0,2653.0,False,25,male,17,6,12,
1545,26,52,True,2040.0,962.0,False,25,male,6,2,2,
1546,26,53,True,1850.0,856.0,True,25,male,3,2,4,0.1788240727968096
1547,26,54,True,1825.0,2149.0,False,25,male,5,2,11,
1548,26,55,True,1759.0,1219.0,True,25,male,24,8,9,0.06307643112470518
1549,26,56,True,2214.0,969.0,False,25,male,6,3,2,
1550,26,57,False,1782.0,5380.0,True,25,male,7,2,11,0.051636123276115005
1551,26,58,True,1662.0,1078.0,False,25,male,3,3,8,
1552,26,59,True,1867.0,1044.0,True,25,male,6,3,8,0.03906984252354788
1553,26,60,True,1482.0,1109.0,False,25,male,4,4,12,
1554,26,61,True,1238.0,2053.0,False,25,male,5,4,10,
1555,26,62,True,1598.0,874.0,True,25,male,9,4,8,0.2083508837890625
1556,26,63,True,2481.0,1868.0,False,25,male,11,2,15,
1557,26,64,True,1148.0,8127.0,False,25,male,20,9,6,
1558,26,65,True,975.0,579.0,False,25,male,4,2,11,
1559,26,66,True,2246.0,607.0,True,25,male,5,3,5,0.24814582480000003
1560,26,67,True,1390.0,912.0,True,25,male,12,8,8,0.17004618522135412
1561,26,68,True,1393.0,4057.0,False,25,male,10,3,7,
1562,26,69,True,2195.0,2176.0,False,25,male,11,10,12,
1563,26,70,False,1956.0,2452.0,False,25,male,12,2,14,
1564,26,71,False,2628.0,711.0,False,25,male,7,4,8,
1565,26,72,False,1353.0,1586.0,False,25,male,3,2,20,
1566,26,73,True,2906.0,732.0,True,25,male,6,3,2,0.04552086101541994
1567,26,74,False,2229.0,9199.0,True,25,male,9,7,10,0.042352121267564394
1568,26,76,True,1678.0,1481.0,True,25,male,7,3,5,0.14747116746115818
1569,26,77,True,1166.0,3439.0,True,25,male,3,2,8,0.07533957112630209
1570,26,78,True,2376.0,1131.0,False,25,male,10,8,7,
1571,26,79,True,2236.0,1563.0,False,25,male,10,5,12,
1572,26,80,True,897.0,2021.0,True,25,male,4,2,2,0.22994266009221312
1573,26,81,True,8283.0,4905.0,False,25,male,12,11,8,
1574,26,82,False,1019.0,2319.0,True,25,male,5,2,4,0.05136393662177986
1575,26,84,True,1406.0,788.0,True,25,male,5,2,5,0.07433707447562357
1576,26,85,False,2200.0,429.0,True,25,male,7,2,10,0.10330699055989583
1577,26,86,True,2077.0,4080.0,False,25,male,13,6,9,
1578,26,88,True,1845.0,1053.0,False,25,male,12,4,5,
1579,26,90,True,1750.0,1366.0,False,25,male,2,1,9,
1580,26,91,True,875.0,729.0,True,25,male,7,3,8,0.24057339249121773
1581,26,92,True,1599.0,814.0,False,25,male,8,7,2,
1582,26,93,False,1972.0,1336.0,False,25,male,16,10,6,
1583,26,94,True,2087.0,2391.0,False,25,male,15,11,3,
1584,26,97,True,1279.0,639.0,False,25,male,9,8,5,
